type,space,price,area_price,address,metro,time_to_metro,date,source
Аукцион: 3-к. квартира,70,от 10 000 000₽,141 044 ₽,"ул. Лагоды, 7",Ладожская,31,24.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/auktsion_3-k._kvartira_709_m_621_et._7925115405?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWWmZYcHBnRlVzSVdna2pzIjt9KxDLgD8AAAA
3-к. квартира,56,11 000 000₽,194 004 ₽,"Купчинская ул., 16к1",Купчино,15,15.01.2026,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_567_m_29_et._7867959601?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWWmZYcHBnRlVzSVdna2pzIjt9KxDLgD8AAAA
1-к. апартаменты,52,12 451 000₽,237 162 ₽,"5-й Предпортовый пр., 2",Московская,20,27.09.2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._apartamenty_525_m_520_et._7646883766?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWWmZYcHBnRlVzSVdna2pzIjt9KxDLgD8AAAA
Апартаменты-студия,23,8 737 500₽,375 000 ₽,"Каменноостровский пр-т, 45",Петроградская,5,26.11.2025,https://www.avito.ru/sankt-peterburg/kvartiry/apartamenty-studiya_233_m_66_et._7780739989?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWWmZYcHBnRlVzSVdna2pzIjt9KxDLgD8AAAA
Апартаменты-студия,43,10 400 000₽,239 631 ₽,"Детский пер., 2",Московские ворота,5,22.10.2025,https://www.avito.ru/sankt-peterburg/kvartiry/apartamenty-studiya_434_m_511_et._7728712762?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWWmZYcHBnRlVzSVdna2pzIjt9KxDLgD8AAAA
3-к. квартира,60,9 200 000₽,152 824 ₽,"Придорожная аллея, 21",Проспект Просвещения,30,31.05.2025,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_602_m_89_et._7396222208?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWWmZYcHBnRlVzSVdna2pzIjt9KxDLgD8AAAA
Апартаменты-студия,21,4 000 000₽,190 476 ₽,"пос. Парголово, Толубеевский пр., 8к2",Парнас,15,20.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/apartamenty-studiya_21_m_320_et._7899387446?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWWmZYcHBnRlVzSVdna2pzIjt9KxDLgD8AAAA
Апартаменты-студия,45,17 518 000₽,382 489 ₽,"Херсонская ул., 6/13",Площадь А. Невского I,10,26.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/apartamenty-studiya_458_m_1010_et._7892663160?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWWmZYcHBnRlVzSVdna2pzIjt9KxDLgD8AAAA
3-к. квартира,95,40 700 000₽,428 421 ₽,"Ремесленная ул., 15",Спортивная,20,21.10.2025,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_95_m_58_et._7753220951?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWWmZYcHBnRlVzSVdna2pzIjt9KxDLgD8AAAA
3-к. квартира,58,18 900 000₽,325 301 ₽,"Московский пр-т, 130",Московские ворота,5,20.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_581_m_34_et._7928689601?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWWmZYcHBnRlVzSVdna2pzIjt9KxDLgD8AAAA
2-к. квартира,72,22 790 000₽,313 480 ₽,"Смоленская ул., 18",Фрунзенская,10,23.05.2024,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_727_m_523_et._3952906545?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWWmZYcHBnRlVzSVdna2pzIjt9KxDLgD8AAAA
1-к. квартира,39,13 200 000₽,335 878 ₽,"пр-т Крузенштерна, 13",Приморская,31,24.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_393_m_617_et._7902874817?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWWmZYcHBnRlVzSVdna2pzIjt9KxDLgD8AAAA
1-к. квартира,40,13 700 000₽,341 646 ₽,"наб. Миклухо-Маклая, 3к1",Приморская,31,30.10.2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_401_m_1116_et._7726964932?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWWmZYcHBnRlVzSVdna2pzIjt9KxDLgD8AAAA
Апартаменты-студия,22,5 000 000₽,219 298 ₽,"пос. Парголово, Толубеевский пр., 8к2",Парнас,10,12.10.2025,https://www.avito.ru/sankt-peterburg/kvartiry/apartamenty-studiya_228_m_1620_et._7714863644?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWWmZYcHBnRlVzSVdna2pzIjt9KxDLgD8AAAA
4-к. квартира,95,18 900 000₽,197 286 ₽,"пр-т Обуховской Обороны, 121",Елизаровская,15,07.06.2025,https://www.avito.ru/sankt-peterburg/kvartiry/4-k._kvartira_958_m_55_et._7412584240?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWWmZYcHBnRlVzSVdna2pzIjt9KxDLgD8AAAA
4-к. квартира,100,29 900 000₽,298 403 ₽,"Парадная ул., 4",Чернышевская,10,24.12.2023,https://www.avito.ru/sankt-peterburg/kvartiry/4-k._kvartira_1002_m_24_et._3583809188?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWWmZYcHBnRlVzSVdna2pzIjt9KxDLgD8AAAA
Квартира-студия,27,6 190 000₽,229 259 ₽,"пос. Шушары, Школьная ул., 6к2",Купчино,31,20.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_27_m_618_et._7961044758?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWWmZYcHBnRlVzSVdna2pzIjt9KxDLgD8AAAA
1-к. квартира,37,8 800 000₽,233 422 ₽,"пос. Парголово, Заречная ул., 15к1",Парнас,20,27.01.2026,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_377_m_2324_et._7869119894?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWWmZYcHBnRlVzSVdna2pzIjt9KxDLgD8AAAA
2-к. квартира,51,13 490 000₽,264 510 ₽,"ул. Орджоникидзе, 58к1",Звёздная,30,23.09.2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_51_m_616_et._7669881167?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWWmZYcHBnRlVzSVdna2pzIjt9KxDLgD8AAAA
1-к. квартира,46,7 500 000₽,162 690 ₽,"пос. Шушары, Новгородский пр-т, 10",Купчино,31,20.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_461_m_724_et._7892467853?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWWmZYcHBnRlVzSVdna2pzIjt9KxDLgD8AAAA
3-к. квартира,70,12 500 000₽,178 571 ₽,"Лесной пр-т, 37к1",Лесная,10,25.01.2026,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_70_m_15_et._7915070757?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWWmZYcHBnRlVzSVdna2pzIjt9KxDLgD8AAAA
Апартаменты-студия,43,10 400 000₽,239 631 ₽,"Детский пер., 2",Московские ворота,5,22.10.2025,https://www.avito.ru/sankt-peterburg/kvartiry/apartamenty-studiya_434_m_511_et._7728712762?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTZnY5eU9KdHBBTjNXekVRIjt98fgbVD8AAAA
3-к. квартира,60,9 200 000₽,152 824 ₽,"Придорожная аллея, 21",Проспект Просвещения,30,31.05.2025,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_602_m_89_et._7396222208?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTZnY5eU9KdHBBTjNXekVRIjt98fgbVD8AAAA
Апартаменты-студия,21,4 000 000₽,190 476 ₽,"пос. Парголово, Толубеевский пр., 8к2",Парнас,15,20.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/apartamenty-studiya_21_m_320_et._7899387446?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTZnY5eU9KdHBBTjNXekVRIjt98fgbVD8AAAA
Апартаменты-студия,45,17 518 000₽,382 489 ₽,"Херсонская ул., 6/13",Площадь А. Невского I,10,26.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/apartamenty-studiya_458_m_1010_et._7892663160?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTZnY5eU9KdHBBTjNXekVRIjt98fgbVD8AAAA
3-к. квартира,95,40 700 000₽,428 421 ₽,"Ремесленная ул., 15",Спортивная,20,21.10.2025,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_95_m_58_et._7753220951?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTZnY5eU9KdHBBTjNXekVRIjt98fgbVD8AAAA
3-к. квартира,58,18 900 000₽,325 301 ₽,"Московский пр-т, 130",Московские ворота,5,20.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_581_m_34_et._7928689601?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTZnY5eU9KdHBBTjNXekVRIjt98fgbVD8AAAA
2-к. квартира,72,22 790 000₽,313 480 ₽,"Смоленская ул., 18",Фрунзенская,10,23.05.2024,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_727_m_523_et._3952906545?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTZnY5eU9KdHBBTjNXekVRIjt98fgbVD8AAAA
1-к. квартира,39,13 200 000₽,335 878 ₽,"пр-т Крузенштерна, 13",Приморская,31,24.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_393_m_617_et._7902874817?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTZnY5eU9KdHBBTjNXekVRIjt98fgbVD8AAAA
1-к. квартира,40,13 700 000₽,341 646 ₽,"наб. Миклухо-Маклая, 3к1",Приморская,31,30.10.2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_401_m_1116_et._7726964932?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTZnY5eU9KdHBBTjNXekVRIjt98fgbVD8AAAA
Апартаменты-студия,22,5 000 000₽,219 298 ₽,"пос. Парголово, Толубеевский пр., 8к2",Парнас,10,12.10.2025,https://www.avito.ru/sankt-peterburg/kvartiry/apartamenty-studiya_228_m_1620_et._7714863644?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTZnY5eU9KdHBBTjNXekVRIjt98fgbVD8AAAA
4-к. квартира,95,18 900 000₽,197 286 ₽,"пр-т Обуховской Обороны, 121",Елизаровская,15,07.06.2025,https://www.avito.ru/sankt-peterburg/kvartiry/4-k._kvartira_958_m_55_et._7412584240?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTZnY5eU9KdHBBTjNXekVRIjt98fgbVD8AAAA
4-к. квартира,100,29 900 000₽,298 403 ₽,"Парадная ул., 4",Чернышевская,10,24.12.2023,https://www.avito.ru/sankt-peterburg/kvartiry/4-k._kvartira_1002_m_24_et._3583809188?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTZnY5eU9KdHBBTjNXekVRIjt98fgbVD8AAAA
Квартира-студия,27,6 190 000₽,229 259 ₽,"пос. Шушары, Школьная ул., 6к2",Купчино,31,20.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_27_m_618_et._7961044758?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTZnY5eU9KdHBBTjNXekVRIjt98fgbVD8AAAA
1-к. квартира,37,8 800 000₽,233 422 ₽,"пос. Парголово, Заречная ул., 15к1",Парнас,20,27.01.2026,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_377_m_2324_et._7869119894?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTZnY5eU9KdHBBTjNXekVRIjt98fgbVD8AAAA
2-к. квартира,51,13 490 000₽,264 510 ₽,"ул. Орджоникидзе, 58к1",Звёздная,30,23.09.2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_51_m_616_et._7669881167?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTZnY5eU9KdHBBTjNXekVRIjt98fgbVD8AAAA
1-к. квартира,46,7 500 000₽,162 690 ₽,"пос. Шушары, Новгородский пр-т, 10",Купчино,31,20.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_461_m_724_et._7892467853?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTZnY5eU9KdHBBTjNXekVRIjt98fgbVD8AAAA
3-к. квартира,70,12 500 000₽,178 571 ₽,"Лесной пр-т, 37к1",Лесная,10,25.01.2026,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_70_m_15_et._7915070757?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTZnY5eU9KdHBBTjNXekVRIjt98fgbVD8AAAA
3-к. квартира,120,27 500 000₽,229 167 ₽,"Кирочная ул., 19",Чернышевская,5,17.12.2025,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_120_m_36_et._7832731777?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTZnY5eU9KdHBBTjNXekVRIjt98fgbVD8AAAA
3-к. квартира,78,17 200 000₽,220 513 ₽,"4-я линия Васильевского острова, 53",Василеостровская,10,27.06.2025,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_78_m_44_et._7468104214?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTZnY5eU9KdHBBTjNXekVRIjt98fgbVD8AAAA
2-к. квартира,63,23 500 000₽,373 016 ₽,"ул. Декабристов, 17",Садовая,15,16.10.2024,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_63_m_25_et._4181010583?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTZnY5eU9KdHBBTjNXekVRIjt98fgbVD8AAAA
Квартира-студия,10,3 799 000₽,351 759 ₽,"ул. Чайковского, 50",Чернышевская,10,16.01.2026,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_108_m_25_et._7940961618?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTZnY5eU9KdHBBTjNXekVRIjt98fgbVD8AAAA
2-к. квартира,55,13 500 000₽,245 455 ₽,"Богатырский пр-т, 56к3",Беговая,30,20.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_55_m_515_et._7968031378?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTZnY5eU9KdHBBTjNXekVRIjt98fgbVD8AAAA
2-к. квартира,61,14 700 000₽,240 984 ₽,"Заозёрная ул., 3",Фрунзенская,10,17.09.2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_61_m_16_et._7637777275?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTZnY5eU9KdHBBTjNXekVRIjt98fgbVD8AAAA
3-к. квартира,71,13 400 000₽,187 413 ₽,"Малая Балканская ул., 62/25",Дунайская,20,24.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_715_m_312_et._7990217055?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTZnY5eU9KdHBBTjNXekVRIjt98fgbVD8AAAA
Квартира-студия,24,8 500 000₽,354 167 ₽,"Казанская ул., 11",Адмиралтейская,10,26.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_24_m_25_et._7987535015?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTZnY5eU9KdHBBTjNXekVRIjt98fgbVD8AAAA
3-к. квартира,63,18 700 000₽,296 825 ₽,"наб. реки Фонтанки, 18",Гостиный двор,15,15.09.2025,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_63_m_35_et._7644779450?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTZnY5eU9KdHBBTjNXekVRIjt98fgbVD8AAAA
1-к. квартира,27,6 300 000₽,225 806 ₽,"пр-т Стачек, 101к1",Юго-Западная,10,26.01.2026,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_279_m_89_et._7914976572?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTZnY5eU9KdHBBTjNXekVRIjt98fgbVD8AAAA
3-к. квартира,84,17 600 000₽,207 792 ₽,"Разъезжая ул., 42/34",Лиговский проспект,5,27.01.2026,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_847_m_34_et._7858127221?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTZnY5eU9KdHBBTjNXekVRIjt98fgbVD8AAAA
2-к. квартира,57,13 200 000₽,228 374 ₽,"пос. Парголово, Заречная ул., 19к1",Парнас,15,20.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_578_m_1520_et._7990785760?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTZnY5eU9KdHBBTjNXekVRIjt98fgbVD8AAAA
Аукцион: 1-к. квартира,35,от 3 477 471₽,98 792 ₽,"ул. Олеко Дундича, 8к1",Купчино,15,20.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/auktsion_1-k._kvartira_352_m_59_et._7920567303?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTZnY5eU9KdHBBTjNXekVRIjt98fgbVD8AAAA
1-к. квартира,37,9 890 000₽,267 297 ₽,"Плесецкая ул., 10",Комендантский проспект,31,18.06.2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_37_m_2424_et._7478257411?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTZnY5eU9KdHBBTjNXekVRIjt98fgbVD8AAAA
3-к. квартира,64,14 700 000₽,229 688 ₽,"Варшавская ул., 37к1",Парк Победы,15,24.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_64_m_46_et._7932244371?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTZnY5eU9KdHBBTjNXekVRIjt98fgbVD8AAAA
1-к. квартира,38,6 650 000₽,173 629 ₽,"Рыбацкий пр-т, 31к1",Рыбацкое,15,12.08.2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_383_m_114_et._7550717622?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTZnY5eU9KdHBBTjNXekVRIjt98fgbVD8AAAA
1-к. квартира,31,9 890 000₽,316 987 ₽,"пр-т Маршала Блюхера, 3к3",Лесная,20,15.05.2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_312_m_122_et._7361420335?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTZnY5eU9KdHBBTjNXekVRIjt98fgbVD8AAAA
2-к. квартира,59,11 090 000₽,187 015 ₽,"Авангардная ул., 27",Проспект Ветеранов,31,24.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_593_m_59_et._7920129268?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTZnY5eU9KdHBBTjNXekVRIjt98fgbVD8AAAA
Квартира-студия,23,9 100 000₽,388 889 ₽,"Лиговский пр-т, 242",Волковская,20,24.01.2026,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_234_m_612_et._7878577375?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTZnY5eU9KdHBBTjNXekVRIjt98fgbVD8AAAA
2-к. квартира,71,15 900 000₽,223 944 ₽,"Щербаков пер., 1-3",Достоевская,5,27.11.2023,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_71_m_23_et._3455301250?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTZnY5eU9KdHBBTjNXekVRIjt98fgbVD8AAAA
Квартира-студия,24,4 760 000₽,191 935 ₽,"пос. Шушары, Чудовская ул., 14к1",Купчино,31,20.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_248_m_712_et._7910324707?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTZnY5eU9KdHBBTjNXekVRIjt98fgbVD8AAAA
Квартира-студия,18,5 355 000₽,297 500 ₽,"Большая Конюшенная ул., 27",Невский проспект,5,20.01.2026,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_18_m_25_et._7927419174?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTZnY5eU9KdHBBTjNXekVRIjt98fgbVD8AAAA
1-к. квартира,40,9 000 000₽,225 000 ₽,"Стародеревенская ул., 18",Старая деревня,20,31.01.2024,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_40_m_514_et._3770893168?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTZnY5eU9KdHBBTjNXekVRIjt98fgbVD8AAAA
1-к. квартира,30,7 961 800₽,258 500 ₽,"ул. Ивана Фомина, 8",Проспект Просвещения,15,28.10.2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_308_m_69_et._7798711309?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTZnY5eU9KdHBBTjNXekVRIjt98fgbVD8AAAA
1-к. квартира,39,13 200 000₽,335 878 ₽,"пр-т Крузенштерна, 13",Приморская,31,24.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_393_m_617_et._7902874817?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJOUDNwWDNMNWd5SGlNNG1OIjt9-Zej6T8AAAA
